R_Abundance (%)	Reads	superfamily	phylum	class	order	family	genus	species
0.004	996	Eukaryota	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Piromyces	Piromyces sp. E2
0.001	162	Eukaryota	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia restricta
0.001	146	Eukaryota	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia pachydermatis
0.001	270	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia	Sclerotinia borealis
0.001	372	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium gonderi
0.002	510	Eukaryota	-	-	Dictyosteliida	-	Dictyostelium	Dictyostelium firmibasis
0.001	174	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	Leucoagaricus gongylophorus
0.001	194	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Epichloe	Epichloe sylvatica
0.001	224	Eukaryota	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum higginsianum
0.004	982	Eukaryota	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia carpophila
0.001	258	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Myriosclerotinia	Myriosclerotinia curreyana
0.004	982	Eukaryota	Phaeophyceae	-	Laminariales	Laminariaceae	Saccharina	Saccharina japonica
0.002	468	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Ancylistaceae	Conidiobolus	Conidiobolus incongruus
0.002	434	Eukaryota	Mucoromycota	-	Mucorales	Cunninghamellaceae	Cunninghamella	Cunninghamella bertholletiae
0.002	466	Eukaryota	Mucoromycota	-	Mucorales	Mucoraceae	Cokeromyces	Cokeromyces recurvatus
0.001	140	Eukaryota	Mucoromycota	-	Mucorales	Saksenaeaceae	Saksenaea	Saksenaea vasiformis
0.001	168	Eukaryota	Mucoromycota	-	Mucorales	Cunninghamellaceae	Absidia	Absidia repens
0.001	138	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Pyrenophora	Pyrenophora seminiperda
0.001	374	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	-	Hortaea	Hortaea werneckii
0.004	1030	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium sphaerospermum
0.001	294	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Setosphaeria	Setosphaeria turcica
0.001	362	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypa	Eutypa lata
0.002	570	Eukaryota	Apicomplexa	Coccidia	Eucoccidiorida	Sarcocystidae	Hammondia	Hammondia hammondi
0.001	130	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma asperellum
0.002	528	Eukaryota	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium wieringae
0.009000000000000001	2262	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus awamori
0.005	1164	Eukaryota	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Valsa	Valsa mali
0.002	418	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum nigrum
0.001	310	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia	Sclerotinia glacialis
0.001	180	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Myriosclerotinia	Myriosclerotinia duriaeana
0.001	144	Eukaryota	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neoscytalidium	Neoscytalidium dimidiatum
0.001	294	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	Ramularia collo-cygni
0.004	970	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora musae
0.001	130	Eukaryota	-	Oomycetes	Pythiales	Pythiaceae	Pythium	Pythium insidiosum
0.001	142	Eukaryota	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum falcatum
0.002	534	Eukaryota	-	Oomycetes	Peronosporales	-	Phytophthora	Phytophthora lateralis
0.001	216	Eukaryota	Zoopagomycota	-	Harpellales	Legeriomycetaceae	Smittium	Smittium mucronatum
0.001	222	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	Kocuria polaris
0.002	424	Eukaryota	-	-	Dictyosteliida	-	Dictyostelium	Dictyostelium polycephalum
0.003	774	Eukaryota	-	Oomycetes	Peronosporales	Peronosporaceae	Pseudoperonospora	Pseudoperonospora cubensis
0.001	152	Eukaryota	Eustigmatophyceae	-	Eustigmatales	Monodopsidaceae	Nannochloropsis	Nannochloropsis oceanica
0.026000000000000002	6800	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria arborescens
0.001	140	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter cerevisiae
0.005	1164	Eukaryota	-	-	-	Paramoebidae	Paramoeba	Paramoeba pemaquidensis
0.002	520	Eukaryota	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia psidii
0.027000000000000003	7056	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas prydzensis
0.004	956	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium lycopersici
0.001	156	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Fragilariopsis	Fragilariopsis cylindrus
0.001	134	Eukaryota	-	-	Longamoebia	Acanthamoebidae	Acanthamoeba	Acanthamoeba mauritaniensis
0.001	182	Eukaryota	-	-	Longamoebia	Acanthamoebidae	Acanthamoeba	Acanthamoeba divionensis
0.003	690	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	Hanseniaspora opuntiae
0.001	196	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Sphaerulina	Sphaerulina populicola
0.002	594	Eukaryota	Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium	Phaeoacremonium minimum
0.004	982	Eukaryota	-	-	-	-	Bigelowiella	Bigelowiella natans
0.003	684	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria consortialis
0.001	138	Eukaryota	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora	Melampsora allii-populina
0.004	972	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas lutea
0.016	4208	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae group genomosp. 3
0.006	1666	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces sp. 'boulardii'
0.001	136	Eukaryota	-	-	Dictyosteliida	-	Dictyostelium	Dictyostelium fasciculatum
0.003	752	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria fumosa
0.001	232	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	-	Chrysosporium	Chrysosporium queenslandicum
0.002	622	Eukaryota	-	Oligohymenophorea	Philasterida	Pseudocohnilembidae	Pseudocohnilembus	Pseudocohnilembus persalinus
0.011000000000000001	2756	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis paeoniae
0.001	292	Eukaryota	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	Diplodia scrobiculata
0.001	250	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
0.001	246	Eukaryota	Ascomycota	Dothideomycetes	-	-	Peltaster	Peltaster fructicola
0.065	16734	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. BTAi1
0.001	370	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus lentulus
0.001	188	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium steckii
0.001	234	Eukaryota	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago bromivora
0.003	772	Eukaryota	Phaeophyceae	-	Ectocarpales	Chordariaceae	Cladosiphon	Cladosiphon okamuranus
0.001	206	Eukaryota	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	Neofusicoccum parvum
0.001	250	Eukaryota	Mucoromycota	-	Mortierellales	Mortierellaceae	Mortierella	Mortierella elongata
0.001	350	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus brasiliensis
0.001	186	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas otitidis
0.001	282	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	Mycosphaerella eumusae
0.001	164	Eukaryota	Ascomycota	Dothideomycetes	-	-	Cryomyces	Cryomyces antarcticus
0.001	144	Eukaryota	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia horiana
0.002	414	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae x Saccharomyces kudriavzevii
0.004	1020	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter suwonensis
0.011000000000000001	2776	Eukaryota	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia arachidis
0.001	296	Eukaryota	-	-	Dictyosteliida	-	Dictyostelium	Dictyostelium citrinum
0.003	702	Eukaryota	-	-	Dictyosteliida	-	Dictyostelium	Dictyostelium intermedium
0.002	520	Eukaryota	-	-	Dictyosteliida	-	Dictyostelium	Dictyostelium polycarpum
0.001	150	Eukaryota	-	-	Dictyosteliida	-	Dictyostelium	Dictyostelium deminutivum
0.001	264	Eukaryota	-	-	Dictyosteliida	-	Acytostelium	Acytostelium ellipticum
0.006	1574	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas protegens
0.015	3930	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea thermotolerans
0.023	5830	Eukaryota	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	Diplodia seriata
0.001	314	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	-	Roseateles	Roseateles terrae
0.001	204	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	-	Roseateles	Roseateles aquatilis
0.002	474	Eukaryota	-	-	Oxymonadida	Polymastigidae	Monocercomonoides	Monocercomonoides sp. PA203
0.004	1030	Eukaryota	Chromerida	-	-	-	Chromera	Chromera velia
0.006	1668	Eukaryota	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora	Melampsora pinitorqua
0.001	148	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia niastensis
0.001	178	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium namibiae
0.001	194	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus cristatus
0.001	132	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	-	Phialocephala	Phialocephala subalpina
0.079	20370	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter glycinis
0.003	786	Eukaryota	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus irregularis
0.001	168	Eukaryota	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe aspalathi
0.001	386	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium gaboni
0.002	448	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Ciborinia	Ciborinia camelliae
0.003	704	Eukaryota	-	Oomycetes	Albuginales	Albuginaceae	Albugo	Albugo laibachii
0.001	300	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 2_1_26
0.005	1182	Eukaryota	Mucoromycota	-	Mucorales	Mucoraceae	Apophysomyces	Apophysomyces trapeziformis
0.001	232	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Haemoproteidae	Haemoproteus	Haemoproteus tartakovskyi
0.001	150	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Calonectria	Calonectria pseudoreteaudii
0.001	138	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Rugamonas	Rugamonas rubra
0.001	180	Eukaryota	Mucoromycota	-	Mucorales	Rhizopodaceae	Rhizopus	Rhizopus delemar
0.001	168	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Daldinia	Daldinia sp. EC12
0.001	132	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon	Hypoxylon sp. CI-4A
0.001	134	Eukaryota	-	-	Kinetoplastida	Trypanosomatidae	Strigomonas	Strigomonas galati
0.004	978	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Periglandula	Periglandula ipomoeae
0.001	270	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium subglaciale
0.016	4214	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus luchuensis
0.001	130	Eukaryota	-	-	Tritrichomonadida	Tritrichomonadidae	Tritrichomonas	Tritrichomonas foetus
0.001	172	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia yuzhufengensis
0.002	532	Eukaryota	-	Spirotrichea	Sporadotrichida	Oxytrichidae	Oxytricha	Oxytricha trifallax
0.001	192	Eukaryota	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum sublineola
0.001	152	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	Stagonosporopsis tanaceti
0.002	612	Eukaryota	-	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium minutum
0.001	360	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	-	Starmerella	Starmerella bacillaris
0.002	440	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. CAG:715
0.001	144	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Ascoideaceae	Ascoidea	Ascoidea asiatica
0.001	290	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps polyrhachis-furcata
0.001	342	Viruses	-	-	Bunyavirales	Tospoviridae	Orthotospovirus	Pepper chlorotic spot virus
0.001	152	Eukaryota	-	-	-	-	-	fungal sp. ARF18
0.002	602	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces atroroseus
0.002	498	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudoruegeria	Pseudoruegeria sabulilitoris
0.001	130	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia sp. IFB-Z10
0.001	152	Eukaryota	-	Labyrinthulomycetes	-	Thraustochytriaceae	Schizochytrium	Schizochytrium sp. CCTCC M209059
0.001	228	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Thielaviopsis	Thielaviopsis musarum
0.049	12686	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas cerasi
0.001	226	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium pininemorale
0.001	132	Eukaryota	-	-	Kinetoplastida	Trypanosomatidae	Lotmaria	Lotmaria passim
0.001	152	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Baudoinia	Baudoinia panamericana
0.012	3008	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia sp. BSL10
0.001	168	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus laetus
0.003	874	Eukaryota	-	-	-	-	-	Stramenopiles sp. TOSAG41-1
0.021	5404	Eukaryota	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix californiae
0.003	726	Eukaryota	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Piromyces	Piromyces finnis
0.012	3170	Eukaryota	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Anaeromyces	Anaeromyces robustus
0.001	144	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia sp.
0.298	77128	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium sp. FSWF8-4
0.012	3010	Eukaryota	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Pecoramyces	Pecoramyces ruminatium
