R_Abundance (%)	Reads	superfamily	phylum	class	order	family	genus	species
0.001	114	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Gemmataceae	Gemmata	Gemmata obscuriglobus
0.002	224	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter mucosalis
0.022000000000000002	2174	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa
0.711	70418	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae
0.001	96	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter pasteurianus
0.001	84	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter oxydans
0.001	52	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidocella	Acidocella facilis
0.033	3226	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea agglomerans
0.003	342	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae
0.001	142	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
0.001	82	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oceanospirillum	Oceanospirillum linum
0.001	108	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	Rhodopseudomonas palustris
0.006999999999999999	666	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Oenococcus	Oenococcus oeni
0.032	3148	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus luteus
0.001	72	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus lylae
0.011000000000000001	1030	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis
0.001	66	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis
0.001	134	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus
0.009000000000000001	864	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis
0.07	6946	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
0.001	76	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	[Clostridium] leptum
0.001	134	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus coryniformis
0.001	52	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Cellulosimicrobium	Cellulosimicrobium cellulans
0.001	98	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium xerosis
0.30000000000000004	28560	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes
0.001	70	Bacteria	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus obscurus
0.001	102	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	Curtobacterium flaccumfaciens
0.001	62	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia autotrophica
0.001	94	Eukaryota	-	Florideophyceae	Gigartinales	Gigartinaceae	Chondrus	Chondrus crispus
0.008	840	Eukaryota	Phaeophyceae	-	Ectocarpales	Ectocarpaceae	Ectocarpus	Ectocarpus siliculosus
0.01	980	Eukaryota	-	-	Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi
0.012	1226	Eukaryota	-	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium microadriaticum
0.025	2434	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Dunaliellaceae	Dunaliella	Dunaliella salina
0.006999999999999999	694	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas reinhardtii
0.009000000000000001	882	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Volvox	Volvox carteri
0.001	90	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Auxenochlorella	Auxenochlorella protothecoides
0.002	224	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	Chlorella sorokiniana
0.001	54	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	Chlorella vulgaris
0.004	390	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Auxenochlorella	Auxenochlorella pyrenoidosa
0.011000000000000001	1090	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Tetradesmus	Tetradesmus obliquus
0.004	386	Eukaryota	Streptophyta	Marchantiopsida	Marchantiales	Marchantiaceae	Marchantia	Marchantia polymorpha
0.004	440	Eukaryota	Streptophyta	Bryopsida	Funariales	Funariaceae	Physcomitrella	Physcomitrella patens
0.6409999999999999	63474	Eukaryota	Streptophyta	-	Pinales	Pinaceae	Pinus	Pinus lambertiana
0.777	76956	Eukaryota	Streptophyta	-	Pinales	Pinaceae	Pinus	Pinus taeda
0.031	3088	Eukaryota	Streptophyta	-	Rosales	Cannabaceae	Cannabis	Cannabis sativa
0.054000000000000006	5336	Eukaryota	Streptophyta	-	Rosales	Cannabaceae	Humulus	Humulus lupulus
0.009000000000000001	852	Eukaryota	Streptophyta	-	Rosales	Moraceae	Ficus	Ficus carica
0.012	1162	Eukaryota	Streptophyta	-	Caryophyllales	Chenopodiaceae	Spinacia	Spinacia oleracea
0.006999999999999999	688	Eukaryota	Streptophyta	-	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus caryophyllus
0.5660000000000001	56084	Eukaryota	Streptophyta	-	Vitales	Vitaceae	Vitis	Vitis aestivalis
0.011000000000000001	1052	Eukaryota	Streptophyta	-	Caryophyllales	Polygonaceae	Fagopyrum	Fagopyrum esculentum
0.025	2480	Eukaryota	Streptophyta	-	Ericales	Actinidiaceae	Actinidia	Actinidia chinensis
0.005	536	Eukaryota	Streptophyta	-	Malvales	Malvaceae	Theobroma	Theobroma cacao
0.017	1690	Eukaryota	Streptophyta	-	Brassicales	Caricaceae	Carica	Carica papaya
0.005	450	Eukaryota	Streptophyta	-	Cucurbitales	Cucurbitaceae	Cucumis	Cucumis melo
0.004	360	Eukaryota	Streptophyta	-	Cucurbitales	Cucurbitaceae	Cucumis	Cucumis sativus
0.003	330	Eukaryota	Streptophyta	-	Cucurbitales	Cucurbitaceae	Lagenaria	Lagenaria siceraria
0.011000000000000001	1058	Eukaryota	Streptophyta	-	Cucurbitales	Cucurbitaceae	Momordica	Momordica charantia
0.006999999999999999	732	Eukaryota	Streptophyta	-	Malpighiales	Salicaceae	Populus	Populus trichocarpa
0.003	268	Eukaryota	Streptophyta	-	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis thaliana
0.013999999999999999	1362	Eukaryota	Streptophyta	-	Brassicales	Brassicaceae	Brassica	Brassica juncea
0.015	1534	Eukaryota	Streptophyta	-	Brassicales	Brassicaceae	Brassica	Brassica napus
0.017	1644	Eukaryota	Streptophyta	-	Brassicales	Brassicaceae	Brassica	Brassica nigra
0.036000000000000004	3560	Eukaryota	Streptophyta	-	Brassicales	Brassicaceae	Brassica	Brassica rapa
0.013000000000000001	1272	Eukaryota	Streptophyta	-	Brassicales	Brassicaceae	Brassica	Brassica oleracea
0.005	448	Eukaryota	Streptophyta	-	Brassicales	Brassicaceae	Capsella	Capsella bursa-pastoris
0.011000000000000001	1066	Eukaryota	Streptophyta	-	Brassicales	Brassicaceae	Raphanus	Raphanus sativus
0.02	2006	Eukaryota	Streptophyta	-	Brassicales	Brassicaceae	Sisymbrium	Sisymbrium irio
0.031	3064	Eukaryota	Streptophyta	-	Rosales	Rosaceae	Fragaria	Fragaria x ananassa
0.015	1470	Eukaryota	Streptophyta	-	Rosales	Rosaceae	Prunus	Prunus persica
0.021	2068	Eukaryota	Streptophyta	-	Rosales	Rosaceae	Rosa	Rosa x damascena
0.018000000000000002	1832	Eukaryota	Streptophyta	-	Fabales	Fabaceae	Cajanus	Cajanus cajan
0.026000000000000002	2624	Eukaryota	Streptophyta	-	Fabales	Fabaceae	Cicer	Cicer arietinum
0.005	532	Eukaryota	Streptophyta	-	Fabales	Fabaceae	Glycine	Glycine max
0.011000000000000001	1088	Eukaryota	Streptophyta	-	Fabales	Fabaceae	Glycine	Glycine soja
0.01	966	Eukaryota	Streptophyta	-	Fabales	Fabaceae	Lupinus	Lupinus angustifolius
0.018000000000000002	1736	Eukaryota	Streptophyta	-	Fabales	Fabaceae	Medicago	Medicago truncatula
0.005	446	Eukaryota	Streptophyta	-	Fabales	Fabaceae	Trifolium	Trifolium subterraneum
0.003	264	Eukaryota	Streptophyta	-	Fabales	Fabaceae	Vicia	Vicia faba
0.009000000000000001	866	Eukaryota	Streptophyta	-	Fabales	Fabaceae	Vigna	Vigna angularis
0.011000000000000001	1100	Eukaryota	Streptophyta	-	Fabales	Fabaceae	Vigna	Vigna unguiculata
0.022000000000000002	2212	Eukaryota	Streptophyta	-	Malpighiales	Euphorbiaceae	Hevea	Hevea brasiliensis
0.006	552	Eukaryota	Streptophyta	-	Malpighiales	Euphorbiaceae	Manihot	Manihot esculenta
0.012	1218	Eukaryota	Streptophyta	-	Malpighiales	Euphorbiaceae	Ricinus	Ricinus communis
0.005	476	Eukaryota	Streptophyta	-	Malpighiales	Linaceae	Linum	Linum usitatissimum
0.015	1532	Eukaryota	Streptophyta	-	Apiales	Apiaceae	Daucus	Daucus carota
0.015	1482	Eukaryota	Streptophyta	-	Solanales	Solanaceae	Solanum	Solanum lycopersicum
0.016	1588	Eukaryota	Streptophyta	-	Solanales	Solanaceae	Solanum	Solanum pimpinellifolium
0.001	56	Eukaryota	-	Oomycetes	Peronosporales	Peronosporaceae	Plasmopara	Plasmopara halstedii
0.001	64	Eukaryota	-	Oomycetes	Lagenidiales	Lagenidiaceae	Lagenidium	Lagenidium giganteum
0.001	82	Eukaryota	Mucoromycota	-	Mucorales	Phycomycetaceae	Phycomyces	Phycomyces blakesleeanus
0.001	68	Eukaryota	Mucoromycota	-	Mucorales	Mucoraceae	Mucor	Mucor racemosus
0.03	2962	Eukaryota	Mucoromycota	-	Mucorales	Rhizopodaceae	Rhizopus	Rhizopus stolonifer
0.002	152	Eukaryota	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces	Schizosaccharomyces pombe
0.002	240	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia kudriavzevii
0.001	148	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea waltii
0.002	198	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Meyerozyma	Meyerozyma guilliermondii
5.941	588516	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae
0.027000000000000003	2648	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora	Torulaspora delbrueckii
0.001	50	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces bruxellensis
0.001	76	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Epichloe	Epichloe uncinata
0.005	446	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus aculeatus
0.001	122	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus clavatus
0.002	104	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus flavus
0.055	5432	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus niger
0.154	15224	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus tubingensis
0.001	70	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium camemberti
0.006999999999999999	716	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium roqueforti
0.001	70	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Ascochyta	Ascochyta rabiei
0.001	106	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	[Candida] glabrata
0.006	574	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma harzianum
0.376	37232	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium pullulans
0.1	9884	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria alternata
0.001	50	Eukaryota	-	-	Kinetoplastida	Trypanosomatidae	Strigomonas	Strigomonas oncopelti
0.001	50	Eukaryota	-	-	Kinetoplastida	Trypanosomatidae	Leptomonas	Leptomonas seymouri
0.001	54	Eukaryota	-	-	Longamoebia	Acanthamoebidae	Acanthamoeba	Acanthamoeba castellanii
0.001	136	Eukaryota	-	-	Longamoebia	Acanthamoebidae	Acanthamoeba	Acanthamoeba polyphaga
0.001	110	Eukaryota	-	-	Dictyosteliida	-	Dictyostelium	Dictyostelium purpureum
0.036000000000000004	3554	Eukaryota	-	-	Physariida	Physaraceae	Physarum	Physarum polycephalum
0.001	138	Eukaryota	Apicomplexa	Coccidia	Eucoccidiorida	Eimeriidae	Eimeria	Eimeria acervulina
0.001	70	Eukaryota	Apicomplexa	Coccidia	Eucoccidiorida	Eimeriidae	Eimeria	Eimeria tenella
0.001	108	Eukaryota	Apicomplexa	Coccidia	Eucoccidiorida	Eimeriidae	Eimeria	Eimeria maxima
0.008	754	Eukaryota	Apicomplexa	Coccidia	Eucoccidiorida	Sarcocystidae	Toxoplasma	Toxoplasma gondii
0.001	104	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium brasilianum
0.001	70	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium reichenowi
0.003	292	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium vivax
0.001	52	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium malariae
0.001	52	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium yoelii
0.001	58	Eukaryota	-	Oligohymenophorea	Hymenostomatida	-	Ichthyophthirius	Ichthyophthirius multifiliis
0.004	354	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Hydridae	Hydra	Hydra vulgaris
0.001	130	Eukaryota	Cnidaria	Anthozoa	Pennatulacea	Renillidae	Renilla	Renilla reniformis
0.001	132	Eukaryota	Platyhelminthes	-	Tricladida	Dugesiidae	Dugesia	Dugesia japonica
0.003	274	Eukaryota	Platyhelminthes	-	Tricladida	Dugesiidae	Girardia	Girardia tigrina
0.001	144	Eukaryota	Platyhelminthes	Trematoda	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma japonicum
0.001	60	Eukaryota	Platyhelminthes	Trematoda	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma mansoni
0.002	228	Eukaryota	Platyhelminthes	Trematoda	Plagiorchiida	Fasciolidae	Fasciola	Fasciola hepatica
0.001	52	Eukaryota	Platyhelminthes	Trematoda	Opisthorchiida	Opisthorchiidae	Opisthorchis	Opisthorchis viverrini
0.001	106	Eukaryota	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Taenia	Taenia solium
0.002	160	Eukaryota	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Taenia	Taenia saginata
0.001	112	Eukaryota	Nematoda	Chromadorea	Ascaridida	Ascarididae	Ascaris	Ascaris lumbricoides
0.002	230	Eukaryota	Nematoda	Chromadorea	Ascaridida	Ascarididae	Ascaris	Ascaris suum
0.001	132	Eukaryota	Nematoda	Chromadorea	Ascaridida	Ascarididae	Parascaris	Parascaris equorum
0.002	168	Eukaryota	Nematoda	Chromadorea	Ascaridida	Ascarididae	Parascaris	Parascaris univalens
0.001	78	Eukaryota	Nematoda	Chromadorea	Ascaridida	Toxocaridae	Toxocara	Toxocara canis
0.001	78	Eukaryota	Nematoda	Chromadorea	Spirurida	Onchocercidae	Brugia	Brugia malayi
0.002	218	Eukaryota	Nematoda	Chromadorea	Spirurida	Onchocercidae	Brugia	Brugia pahangi
0.002	178	Eukaryota	Nematoda	Chromadorea	Spirurida	Onchocercidae	Onchocerca	Onchocerca volvulus
0.004	360	Eukaryota	Nematoda	Chromadorea	Spirurida	Onchocercidae	Dirofilaria	Dirofilaria immitis
0.001	130	Eukaryota	Nematoda	Chromadorea	Rhabditida	Haemonchidae	Haemonchus	Haemonchus contortus
0.001	56	Eukaryota	Nematoda	Chromadorea	Rhabditida	Haemonchidae	Haemonchus	Haemonchus placei
0.012	1236	Eukaryota	Nematoda	Chromadorea	Spirurida	Onchocercidae	Wuchereria	Wuchereria bancrofti
0.001	62	Eukaryota	Nematoda	Chromadorea	Tylenchida	Meloidogynidae	Meloidogyne	Meloidogyne javanica
0.001	142	Eukaryota	Nematoda	Chromadorea	Tylenchida	Meloidogynidae	Meloidogyne	Meloidogyne incognita
0.004	432	Eukaryota	Nematoda	Chromadorea	Rhabditida	Angiostrongylidae	Angiostrongylus	Angiostrongylus cantonensis
0.001	78	Eukaryota	Nematoda	Chromadorea	Tylenchida	Aphelenchoididae	Bursaphelenchus	Bursaphelenchus xylophilus
0.001	76	Eukaryota	Nematoda	Enoplea	Trichocephalida	Trichinellidae	Trichinella	Trichinella spiralis
0.002	172	Eukaryota	Nematoda	Enoplea	Trichocephalida	Trichinellidae	Trichinella	Trichinella nativa
0.001	94	Eukaryota	Nematoda	Enoplea	Trichocephalida	Trichinellidae	Trichinella	Trichinella nelsoni
0.001	72	Eukaryota	Nematoda	Enoplea	Trichocephalida	Trichinellidae	Trichinella	Trichinella pseudospiralis
0.003	248	Eukaryota	Nematoda	Chromadorea	Rhabditida	Heligmosomatidae	Heligmosomoides	Heligmosomoides polygyrus
0.015	1512	Eukaryota	Annelida	Clitellata	Haplotaxida	Lumbricidae	Eisenia	Eisenia fetida
0.008	764	Eukaryota	Annelida	Clitellata	Rhynchobdellida	Glossiphoniidae	Helobdella	Helobdella robusta
0.07400000000000001	7342	Eukaryota	Mollusca	Gastropoda	-	Aplysiidae	Aplysia	Aplysia californica
0.01	1010	Eukaryota	Mollusca	Gastropoda	-	Lymnaeidae	Lymnaea	Lymnaea stagnalis
0.006999999999999999	704	Eukaryota	Mollusca	Gastropoda	-	Planorbidae	Biomphalaria	Biomphalaria glabrata
0.005	488	Eukaryota	Mollusca	Bivalvia	Pectinoida	Pectinidae	Mizuhopecten	Mizuhopecten yessoensis
0.002	230	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulex
0.1	9946	Eukaryota	Arthropoda	Malacostraca	Decapoda	Penaeidae	Penaeus	Penaeus monodon
0.006	564	Eukaryota	Arthropoda	Merostomata	Xiphosura	Limulidae	Limulus	Limulus polyphemus
0.009000000000000001	934	Eukaryota	Arthropoda	Arachnida	Araneae	Nephilidae	Nephila	Nephila clavipes
0.006999999999999999	734	Eukaryota	Arthropoda	Arachnida	Araneae	Sicariidae	Loxosceles	Loxosceles reclusa
0.006999999999999999	694	Eukaryota	Arthropoda	Arachnida	Ixodida	Ixodidae	Rhipicephalus	Rhipicephalus microplus
0.013999999999999999	1434	Eukaryota	Arthropoda	Arachnida	Ixodida	Ixodidae	Ixodes	Ixodes scapularis
0.002	184	Eukaryota	Arthropoda	Arachnida	Astigmata	Pyroglyphidae	Dermatophagoides	Dermatophagoides farinae
0.001	104	Eukaryota	Arthropoda	Arachnida	Astigmata	Pyroglyphidae	Dermatophagoides	Dermatophagoides pteronyssinus
0.001	128	Eukaryota	Arthropoda	Arachnida	Astigmata	Pyroglyphidae	Euroglyphus	Euroglyphus maynei
0.008	794	Eukaryota	Arthropoda	Insecta	Blattodea	Ectobiidae	Blattella	Blattella germanica
0.031	3042	Eukaryota	Arthropoda	Insecta	Orthoptera	Acrididae	Locusta	Locusta migratoria
5.676	562276	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
0.001	90	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces custersianus
0.006999999999999999	670	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces naardenensis
0.001	130	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	Parastagonospora nodorum
0.001	58	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas paucimobilis
0.002	204	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces paradoxus
0.015	1472	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces pastorianus
0.001	56	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania	Kazachstania servazzii
0.043	4262	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium expansum
0.001	58	Eukaryota	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia sorghi
0.026000000000000002	2554	Eukaryota	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia striiformis
0.003	254	Eukaryota	-	-	Longamoebia	Acanthamoebidae	Acanthamoeba	Acanthamoeba palestinensis
0.001	154	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter lwoffii
0.001	74	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis
0.004	396	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio metschnikovii
0.001	64	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter	Komagataeibacter xylinus
0.002	192	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei
0.001	50	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces wortmannii
0.001	54	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces islandicus
0.002	168	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria brassicicola
0.001	52	Eukaryota	-	-	Longamoebia	Acanthamoebidae	Acanthamoeba	Acanthamoeba lenticulata
0.004	444	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus capitis
0.034	3296	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas savastanoi
0.002	240	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium elkanii
22.191	2198310	Eukaryota	Streptophyta	-	Vitales	Vitaceae	Vitis	Vitis vinifera
0.053	5256	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	Hanseniaspora uvarum
0.001	50	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Clonostachys rosea
0.002	176	Eukaryota	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum graminicola
0.001	78	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium granulosum
0.039	3824	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas viridiflava
0.001	72	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium casei
0.001	50	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium barkeri
0.002	216	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus collinoides
0.002	238	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax paradoxus
0.001	50	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	-	Sphaerotilus	Sphaerotilus natans
0.001	54	Eukaryota	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	Blumeria graminis
0.002	166	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton violaceum
0.002	242	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Entomophthoraceae	Entomophthora	Entomophthora muscae
0.001	84	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Epichloe	Epichloe festucae
0.001	114	Eukaryota	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Macrophomina	Macrophomina phaseolina
0.001	50	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Dactylosporangium	Dactylosporangium aurantiacum
0.012	1206	Eukaryota	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe pisi
0.01	948	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium ovale
0.001	50	Eukaryota	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Gaeumannomyces	Gaeumannomyces tritici
0.001	136	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia brevicatena
0.001	114	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia	Dietzia maris
0.001	84	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter agilis
0.001	106	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium accolens
0.001	94	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudogenitalium
0.001	82	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium tuberculostearicum
