R_Abundance (%)	Reads	superfamily	phylum	class	order	family	genus	species
0.001	658	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces bacillisporus
0.009000000000000001	4160	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	[Candida] castellii
0.03	13828	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas desiderata
0.001	510	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	[Candida] ethanolica
0.040999999999999995	18416	Eukaryota	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe necator
0.001	254	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Ascoideaceae	Ascoidea	Ascoidea rubescens
0.001	230	Eukaryota	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeria	Botryosphaeria dothidea
0.001	536	Eukaryota	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia furfur
0.001	270	Eukaryota	-	Cryptophyta	Pyrenomonadales	Geminigeraceae	Guillardia	Guillardia theta
0.002	1006	Eukaryota	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Uromyces	Uromyces viciae-fabae
0.136	61588	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio anguillarum
0.005	2360	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	Hanseniaspora guilliermondii
0.003	1300	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	Hanseniaspora osmophila
0.003	1182	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	Hanseniaspora vineae
0.001	412	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Monilinia	Monilinia aucupariae
0.005	2384	Eukaryota	Mucoromycota	-	Mucorales	Rhizopodaceae	Rhizopus	Rhizopus oryzae
0.001	430	Eukaryota	Mucoromycota	-	Mortierellales	Mortierellaceae	Lobosporangium	Lobosporangium transversale
0.001	304	Eukaryota	-	-	Longamoebia	Balamuthiidae	Balamuthia	Balamuthia mandrillaris
0.001	304	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium paneum
0.003	1342	Eukaryota	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Piromyces	Piromyces sp. E2
0.002	1130	Eukaryota	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia obtusa
0.001	674	Eukaryota	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia restricta
0.006	2770	Eukaryota	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia slooffiae
0.001	376	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium gonderi
0.001	366	Eukaryota	-	-	Dictyosteliida	-	Dictyostelium	Dictyostelium firmibasis
0.001	572	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Epichloe	Epichloe sylvatica
0.002	870	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus nagelii
0.005	2212	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Tatumella	Tatumella ptyseos
0.001	290	Eukaryota	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia carpophila
0.08	36352	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus weihenstephanensis
0.004	1708	Eukaryota	Phaeophyceae	-	Laminariales	Laminariaceae	Saccharina	Saccharina japonica
0.002	744	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Ancylistaceae	Conidiobolus	Conidiobolus incongruus
0.002	692	Eukaryota	Mucoromycota	-	Mucorales	Cunninghamellaceae	Cunninghamella	Cunninghamella bertholletiae
0.001	618	Eukaryota	Mucoromycota	-	Mucorales	Mucoraceae	Cokeromyces	Cokeromyces recurvatus
0.001	344	Eukaryota	-	Spirotrichea	Sporadotrichida	Oxytrichidae	Sterkiella	Sterkiella histriomuscorum
0.001	552	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypa	Eutypa lata
0.001	680	Eukaryota	Apicomplexa	Coccidia	Eucoccidiorida	Sarcocystidae	Hammondia	Hammondia hammondi
0.001	602	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus perolens
0.001	254	Eukaryota	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium wieringae
0.005	2228	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus awamori
0.001	486	Eukaryota	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Valsa	Valsa mali
0.001	246	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia	Sclerotinia glacialis
0.001	274	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Myriosclerotinia	Myriosclerotinia duriaeana
0.001	408	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Tetrapisispora	Tetrapisispora phaffii
0.001	508	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus inopinatus
0.001	268	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces mikatae
0.001	324	Eukaryota	-	Oomycetes	Peronosporales	-	Phytophthora	Phytophthora lateralis
0.001	340	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Ogataea	[Candida] arabinofermentans
0.001	230	Eukaryota	Zoopagomycota	-	Harpellales	Legeriomycetaceae	Smittium	Smittium mucronatum
0.001	322	Eukaryota	-	-	Dictyosteliida	-	Polysphondylium	Polysphondylium violaceum
0.001	422	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc kimchii
0.002	690	Eukaryota	-	-	Dictyosteliida	-	Dictyostelium	Dictyostelium polycephalum
0.002	828	Eukaryota	-	Oomycetes	Peronosporales	Peronosporaceae	Plasmopara	Plasmopara viticola
0.002	776	Eukaryota	-	Oomycetes	Peronosporales	Peronosporaceae	Pseudoperonospora	Pseudoperonospora cubensis
0.002	1046	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria arborescens
0.001	520	Eukaryota	Ascomycota	Eurotiomycetes	Phaeomoniellales	-	Phaeomoniella	Phaeomoniella chlamydospora
0.001	506	Eukaryota	-	Oomycetes	Peronosporales	-	Phytophthora	Phytophthora ramorum
0.003	1464	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus malefermentans
0.001	616	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter cerevisiae
0.001	582	Eukaryota	-	-	-	Paramoebidae	Paramoeba	Paramoeba pemaquidensis
0.147	66652	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas prydzensis
0.002	982	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia multistriata
0.001	352	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus claussenii
0.001	242	Eukaryota	-	-	Longamoebia	Acanthamoebidae	Acanthamoeba	Acanthamoeba mauritaniensis
0.011000000000000001	5106	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	Hanseniaspora opuntiae
0.001	326	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium psychraerophilum
0.001	548	Eukaryota	Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium	Phaeoacremonium minimum
0.001	562	Eukaryota	-	-	-	-	Bigelowiella	Bigelowiella natans
0.001	546	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces uvarum
0.002	732	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus vini
0.001	458	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas lutea
0.001	270	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus italicus
0.972	440980	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces sp. 'boulardii'
0.001	236	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus satsumensis
0.001	668	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria fumosa
0.001	652	Eukaryota	-	Oligohymenophorea	Philasterida	Pseudocohnilembidae	Pseudocohnilembus	Pseudocohnilembus persalinus
0.001	502	Bacteria	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	Sporolactobacillus	Sporolactobacillus nakayamae
0.002	862	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	[Candida] bracarensis
0.005	2490	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis paeoniae
0.031	14212	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. BTAi1
0.001	502	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus lentulus
0.001	446	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea meyersii
0.045	20482	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus uvarum
0.008	3504	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus oeni
0.001	422	Eukaryota	Phaeophyceae	-	Ectocarpales	Chordariaceae	Cladosiphon	Cladosiphon okamuranus
0.001	496	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus brasiliensis
0.233	105780	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae x Saccharomyces kudriavzevii
0.001	546	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter suwonensis
0.005	2050	Eukaryota	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia arachidis
0.001	334	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus siliginis
0.009000000000000001	4066	Eukaryota	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Chrysoporthe	Chrysoporthe austroafricana
0.005	2378	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides dorei
0.001	672	Eukaryota	-	-	Dictyosteliida	-	Dictyostelium	Dictyostelium citrinum
0.002	1050	Eukaryota	-	-	Dictyosteliida	-	Dictyostelium	Dictyostelium intermedium
0.001	486	Eukaryota	-	-	Dictyosteliida	-	Dictyostelium	Dictyostelium polycarpum
0.001	334	Eukaryota	-	-	Dictyosteliida	-	Dictyostelium	Dictyostelium deminutivum
0.001	406	Eukaryota	-	-	Dictyosteliida	-	Acytostelium	Acytostelium ellipticum
0.001	424	Viruses	-	-	-	Baculoviridae	Betabaculovirus	Choristoneura occidentalis granulovirus
0.002	748	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus backii
0.008	3518	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas protegens
0.031	14284	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea thermotolerans
0.003	1212	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus parafarraginis
0.001	240	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus composti
0.002	1016	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	[Candida] nivariensis
0.002	720	Eukaryota	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	Diplodia seriata
0.002	856	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania	Kazachstania africana
0.006999999999999999	3380	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium sp. 5_U_42AFAA
0.001	484	Eukaryota	-	-	Oxymonadida	Polymastigidae	Monocercomonoides	Monocercomonoides sp. PA203
0.001	676	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus hordei
0.001	398	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Tatumella	Tatumella saanichensis
0.001	414	Eukaryota	Chromerida	-	-	-	Chromera	Chromera velia
0.002	864	Eukaryota	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora	Melampsora pinitorqua
0.001	256	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Bavariicoccus	Bavariicoccus seileri
0.09699999999999999	43976	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter glycinis
0.001	650	Eukaryota	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus irregularis
0.001	318	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania	Kazachstania naganishii
0.001	430	Eukaryota	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe aspalathi
0.002	810	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium gaboni
0.001	402	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Ciborinia	Ciborinia camelliae
0.001	332	Eukaryota	-	Oomycetes	Albuginales	Albuginaceae	Albugo	Albugo laibachii
0.001	394	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 2_1_26
0.001	302	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea nothofagi
0.001	514	Eukaryota	Mucoromycota	-	Mucorales	Mucoraceae	Apophysomyces	Apophysomyces trapeziformis
0.001	290	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces arboricola
0.001	406	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Haemoproteidae	Haemoproteus	Haemoproteus tartakovskyi
0.013000000000000001	5844	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Nitratireductor	Nitratireductor indicus
0.004	1818	Eukaryota	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Chrysoporthe	Chrysoporthe deuterocubensis
0.001	456	Eukaryota	Mucoromycota	-	Mucorales	Rhizopodaceae	Rhizopus	Rhizopus delemar
0.001	232	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus xiangfangensis
0.002	978	Eukaryota	-	-	-	-	Blastocystis	Blastocystis sp. subtype 1
0.001	300	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon	Hypoxylon sp. CO27-5
0.001	232	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces ciferrii
0.009000000000000001	3962	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus luchuensis
0.001	596	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Tetrapisispora	Tetrapisispora blattae
0.006999999999999999	3024	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora	Torulaspora microellipsoides
0.003	1406	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium arbusti
0.001	284	Eukaryota	-	-	Tritrichomonadida	Tritrichomonadidae	Tritrichomonas	Tritrichomonas foetus
0.002	764	Eukaryota	-	Spirotrichea	Sporadotrichida	Oxytrichidae	Oxytricha	Oxytricha trifallax
0.001	396	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium aquae
0.003	1202	Eukaryota	-	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium minutum
0.002	706	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thermotolerans
0.001	264	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea lanzarotensis
0.016	7104	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	-	Starmerella	Starmerella bacillaris
0.003	1314	Bacteria	Firmicutes	-	-	-	-	Firmicutes bacterium CAG:822
0.001	272	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	Pyrenochaeta sp. UM 256
0.001	424	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Ascoideaceae	Ascoidea	Ascoidea asiatica
0.003	1194	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces parabailii
0.008	3446	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Xuhuaishuia	Xuhuaishuia manganoxidans
0.004	1876	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces atroroseus
0.001	350	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon	Hypoxylon sp. E7406B
0.001	610	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudoruegeria	Pseudoruegeria sabulilitoris
0.001	338	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia sp. IFB-Z10
0.008	3738	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium malmesburyense
0.001	384	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	[Propionibacterium] namnetense
0.007	3552	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas cerasi
0.001	374	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus varani
0.006999999999999999	3066	Eukaryota	-	Spirotrichea	Stichotrichida	Amphisiellidae	Paraurostyla	Paraurostyla sp. PUJRC_G6
0.004	1990	Eukaryota	-	Spirotrichea	Sporadotrichida	Oxytrichidae	Laurentiella	Laurentiella sp. PUJRC_G5
0.003	1394	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Cuniculiplasmataceae	Cuniculiplasma	Cuniculiplasma divulgatum
0.002	928	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia sp. BSL10
0.001	354	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces provencensis
0.004	1926	Eukaryota	-	-	-	-	-	Stramenopiles sp. TOSAG41-1
0.001	316	Eukaryota	-	-	-	-	-	Stramenopiles sp. TOSAG23-3
0.021	9644	Eukaryota	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix californiae
0.003	1154	Eukaryota	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Piromyces	Piromyces finnis
0.01	4596	Eukaryota	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Anaeromyces	Anaeromyces robustus
0.001	280	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Spathaspora	Spathaspora girioi
0.001	680	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia sp.
0.002	726	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania	Kazachstania saulgeensis
0.001	418	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Rappaport	Rappaport israeli
0.098	44580	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium sp. FSWF8-4
0.013999999999999999	6328	Eukaryota	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Pecoramyces	Pecoramyces ruminatium
